timestamp,roll,pitch,yaw,thrust,motor[0],motor[1],motor[2],motor[3]
9612434186,0.00784092,-0.0063062585,0.00039269248,0.03816668,0.030123744,0.04690283,0.03729121,0.038348917
9612534317,0.006286524,-0.00594915,-0.00019757799,0.055105213,0.047633078,0.062228557,0.054163974,0.056395233
9612633915,0.0062702484,-0.0059607862,5.0245155e-05,0.07330522,0.066022575,0.08067655,0.07215802,0.0743637
9612733911,0.0064674933,-0.006143486,0.00027475072,0.09323926,0.085901536,0.10106199,0.09188878,0.09410472
9612833816,0.008182841,-0.0056629307,-7.064524e-05,0.11640113,0.10828911,0.12438841,0.11650454,0.11642242
9612933987,0.008028799,-0.00522738,-0.000404736,0.14055412,0.1325707,0.14782302,0.14114487,0.14067781
9613033702,0.008702592,-0.0065535405,-0.00016635402,0.16831586,0.15924335,0.17709465,0.16812022,0.16880514
9613133641,0.00809372,-0.007240895,-6.145044e-05,0.19261599,0.18343936,0.2016841,0.19155242,0.193788
9613229815,0.008996007,-0.008241858,-0.0001333208,0.218864,0.21495733,0.23294215,0.22250263,0.2245863
9613333947,0.009367658,-0.0089411745,7.471122e-05,0.25524816,0.24434236,0.2662858,0.25350916,0.2568552
9613434132,0.010874832,-0.009500601,5.0171686e-05,0.28852734,0.27646053,0.30068263,0.2871582,0.2898079
9613534146,0.011260641,-0.00973335,0.00022148882,0.3240662,0.31177482,0.3367485,0.32259247,0.32514885
9613633921,0.011646721,-0.01145714,-0.00011659957,0.3599784,0.34601814,0.3737328,0.35773578,0.3624268
9613735603,0.013630776,-0.013287262,-0.0005020325,0.40046203,0.38392982,0.41610795,0.39820316,0.40360707
9613831969,0.015120539,-0.011780212,0.00012486333,0.4399567,0.4242319,0.45590186,0.4390217,0.4406712
9613931871,0.01554896,-0.014157201,-2.931495e-05,0.4846961,0.46696028,0.5023801,0.48241055,0.48703334
9614031817,0.014812425,-0.014678683,-4.2955653e-05,0.5295707,0.5118205,0.5472449,0.526562,0.5326552
9614132213,0.016706247,-0.016537512,-0.00060455163,0.57459635,0.5541639,0.5939615,0.57164115,0.57861865
9614232553,0.01701409,-0.01702944,0.0008310053,0.62472767,0.60489345,0.64602876,0.6204785,0.6275097
9614332477,0.018308278,-0.016520064,-0.000112683905,0.6731421,0.6523047,0.69378036,0.67061645,0.67586654
9614432290,0.017982844,-0.018108426,-0.00022866728,0.7100567,0.68816864,0.73154104,0.7063355,0.7141815
9614532413,0.0073815165,-0.007029062,-0.00035151723,0.7206549,0.71175885,0.72893035,0.7196102,0.72231996
9614632546,-0.0053115385,0.007108504,-5.545588e-05,0.7282268,0.735842,0.7205136,0.7306644,0.72588694
9614732568,-0.004149531,0.0064562834,4.9560138e-05,0.73280054,0.7394593,0.72622913,0.7352722,0.7302413
9614832342,-0.001100658,0.004273466,0.00045093131,0.7354465,0.7393586,0.7323303,0.7375779,0.732519
9614932415,0.00062233297,0.0017818336,2.2419947e-05,0.73567915,0.7366479,0.73474985,0.7372302,0.7340884
9615033275,0.0013910028,0.00093020475,0.00050235406,0.73687536,0.7372284,0.737409,0.7378377,0.7350261
9615133582,0.0010726114,-0.00018145703,-0.00022818183,0.7367938,0.7359595,0.73722523,0.73737144,0.7366189
9615233786,2.9617251e-05,0.0022572016,0.00016697666,0.73674804,0.7384572,0.7353335,0.73823094,0.7349703
9615334972,0.00017223267,0.0013430405,-0.000622841,0.7365428,0.73693043,0.73505557,0.7380544,0.73613065
9615431232,-0.00045650575,0.0020398851,0.00032685846,0.7367722,0.73869085,0.7354304,0.73773825,0.73522896
9615534666,0.00010418298,0.0014279591,0.00038459495,0.7369486,0.73820096,0.73637503,0.73771554,0.73550266
9615634585,0.0003628029,0.0011321609,0.00021100957,0.7367257,0.73750794,0.7363158,0.7375444,0.73553437
9615735548,0.00031352404,0.0009759404,0.00068513554,0.7360291,0.73708814,0.7361794,0.7363501,0.73449844
9615834741,-3.973834e-05,0.0022761119,-5.3942174e-05,0.7356114,0.7371991,0.73392826,0.7372424,0.7340755
9615934779,0.00025376256,0.0021869955,-7.480288e-05,0.73590046,0.7372639,0.73440486,0.7376298,0.73430306
9616030942,0.0002448824,0.0013587881,-0.00013349843,0.73572826,0.7364655,0.7347552,0.7369125,0.7347796
9616131008,0.00061819656,0.0010668183,-0.00047203447,0.73555386,0.73564065,0.7346337,0.73697567,0.7349652
9616231035,0.0015201429,0.0016074333,-0.00034838115,0.73539084,0.7355077,0.73465884,0.7375471,0.73384947
9616331541,0.00063177064,0.0013213787,-0.0002704286,0.73546875,0.7358831,0.7345769,0.736923,0.73449177
9616431440,-0.0002027125,0.002441343,-0.00017485757,0.73536664,0.7370595,0.733365,0.7371263,0.73391557
9616531907,0.0010092723,0.0011068832,-0.00010297491,0.73517275,0.7353766,0.734787,0.7365341,0.73399305
9616631411,0.00085449754,0.000680637,-0.00017799744,0.7348014,0.73472315,0.7345654,0.7358421,0.7340748
9616731542,0.000424431,0.0007056555,4.887775e-05,0.73503524,0.73536134,0.73479533,0.735707,0.73427707
9616831406,0.0008764015,0.0014942964,-0.00018309917,0.7350247,0.73550695,0.7342191,0.73665553,0.73371696
9616931537,0.001591949,0.0011563553,9.544129e-05,0.73415726,0.73425925,0.7342236,0.7356905,0.7324555
9617031430,0.00045200536,0.00176862,-0.00011117419,0.7337081,0.73464966,0.7325702,0.7352676,0.7323447
9617131496,0.0013969066,0.00047832594,-0.00027740054,0.7339455,0.73337936,0.7340218,0.73518795,0.7331926
9617231709,0.00090071105,0.0012693225,-4.1147077e-06,0.73404413,0.73449224,0.73358864,0.73539096,0.73270446
9617331808,0.0007837491,0.0018213622,0.0005330073,0.7339628,0.73527026,0.7335961,0.7352309,0.7317536
9617432084,0.00047883246,0.0011822854,0.00047158435,0.7277844,0.72874403,0.72765714,0.7284966,0.72623956
9617532283,-0.00020247971,0.0021068156,0.00026066258,0.681034,0.68282354,0.67970455,0.6822239,0.6793839
9617632369,0.0020028139,0.0017864002,-0.00032597978,0.63254297,0.6325645,0.6319459,0.6350477,0.63061357
9617732322,0.00081995904,0.00089073967,-0.00028397772,0.5887815,0.58878773,0.5882738,0.5900348,0.5880293
9617832446,-0.00047228177,0.00027964317,0.00058945385,0.57012373,0.5710065,0.5702814,0.56963634,0.5695705
9617932453,-7.915305e-05,0.0010124939,0.0004789938,0.5806773,0.5817989,0.58040106,0.5809874,0.5795215
9618032395,0.00017950544,0.0014813688,-0.00041590826,0.6339283,0.6345685,0.63255376,0.63538295,0.63320774
9618132985,0.0009156993,0.0010490539,-0.0005123131,0.67864966,0.6785457,0.6778491,0.6802371,0.6779665
9618233191,0.0005655057,0.0021063348,-0.00018938835,0.71844065,0.7195049,0.71704197,0.7203551,0.7168604
9618332451,0.00017209532,0.0016689722,0.00037652778,0.7418304,0.7432134,0.741112,0.74280757,0.7401884
9618432619,0.00053671864,0.0022765584,-0.00019581299,0.73235005,0.73354405,0.7308103,0.7343755,0.73067015
9618533017,0.00087384426,0.0012359696,2.5468653e-05,0.77004236,0.77050287,0.7696267,0.77132964,0.76871
9618633439,0.00066025334,0.0009953894,-0.0010442386,0.82038426,0.8199618,0.8189632,0.8222143,0.8203975
